"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes","Type"
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 1 Oct to 31 Dec 16","","","52.50","31-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","e-material 30 Nov 16","","","85.90","30-Nov-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","e-material 19 Dec to 21 Dec 16","","","96.90","21-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","84,100 Printed items 20 Dec 16","","","9,563.00","20-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","e-material 22 Dec 16","","","87.97","22-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","16 The Age 11 Jan to 1 Feb 17","","","40.73","01-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","16 Herald Sun 11 Jan to 1 Feb 17","","","21.82","01-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","16 The Australian 11 Jan to 1 Feb 17","","","39.27","01-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","16 The Australian Financial Review 11 Jan to 1 Feb 17","","","58.18","01-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","12 The Australian 1 Dec to 16 Dec 16","","","29.45","16-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","12 The Australian Financial Review 1 Dec to 16 Dec 16","","","43.64","16-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","12 Herald Sun 1 Dec to 16 Dec 16","","","16.36","16-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","12 The Age 1 Dec to 16 Dec 16","","","30.55","16-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Foreign Affairs 1 Dec to 16 Dec 16","","","19.08","16-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","9 The Australian Financial Review 20 Dec 16 to 10 Jan 17","","","32.73","20-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","9 Herald Sun 20 Dec 16 to 10 Jan 17","","","12.27","20-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","9 The Age 20 Dec 16 to 10 Jan 17","","","22.91","20-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","9 The Australian 20 Dec 16 to 10 Jan 17","","","22.09","20-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Jan 17","","","23.39","26-Jan-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Jan 17","","","276.28","26-Jan-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Jan 17","","","32.50","26-Jan-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Feb 17","","","4.74","26-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Feb 17","","","353.44","26-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Feb 17","","","31.77","26-Feb-2017","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 26 Dec 16","","","18.67","26-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 26 Dec 16","","","352.72","26-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office fax 26 Dec 16","","","31.77","26-Dec-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","864.96","01-Jan-2017","","OS Ministerial - Accommodation and meals"
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","21,761.68","01-Jan-2017","","OS Ministerial - Fares"
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","670.44","01-Jan-2017","","OS Ministerial - Ground transport"
