"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","40.00","15-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Brisbane","","","50.90","15-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","19 Mar 17 - Brisbane","","","83.90","19-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","24 Mar 17 - Brisbane","","","51.00","24-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","From 1 January 2017","","","","7 Feb 17","","","19.18","07-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","From 1 January 2017","","","","15 Feb 17","","","77.80","15-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","From 1 January 2017","","","","19 Feb 17","","","33.38","19-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","From 1 January 2017","","","","21 Feb 17","","","15.14","21-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","From 1 January 2017","","","","21 Feb 17","","","15.14","21-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","Before 1 January 2017","","","","5 Dec 16","","","22.15","05-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","Cabcharge","Before 1 January 2017","","","","12 Dec 16","","","14.96","12-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Facilities","Office Facilities","From 1 January 2017","","","","Aggregated Total","","","28,129.50","01-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Facilities","Office Facilities","Before 1 January 2017","","","","Aggregated Total","","","1,707.26","01-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Jan to 31 Jan 17","","","135.15","31-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 24 Jan 17","","","26.60","24-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 28 Jan to 27 Feb 17","","","704.84","27-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 28 Jan to 27 Feb 17","","","72.22","27-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 22 Mar 17","","","66.50","22-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Nov to 27 Dec 16","","","5.46","27-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Nov to 27 Dec 16","","","678.70","27-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Water refills 21 Dec 16","","","53.20","21-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Dec 16 to 27 Jan 17","","","237.89","28-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Dec 16 to 27 Jan 17","","","4.75","28-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution late payment fee Jan 17","","","15.00","01-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution 1 Jan to 31 Jan 17","","","228.91","31-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution late payment fee Feb 17","","","15.00","01-Jan-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution 1 Feb to 28 Feb 17","","","78.59","28-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","PO Box 907 rental 1 Apr 17 to 31 Mar 18","","","271.82","01-Apr-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution credit 1 Dec to 31 Dec 16","","","-11.36","31-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","690.36","31-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 20 Dec 16","","","12.73","20-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Weekend Australian 30 Jan to 26 Feb 17","","","12.73","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Courier Mail (Sat) 30 Jan to 26 Feb 17","","","9.09","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The Australian 30 Jan to 26 Feb 17","","","51.82","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The Courier Mail 30 Jan to 26 Feb 17","","","27.27","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","24 The Australian Financial Review 30 Jan to 26 Feb 17","","","87.27","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 30 Jan to 26 Feb 17","","","13.45","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","4 The Weekend Australian 28 Nov to 25 Dec 16","","","12.73","25-Dec-2016","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian 28 Nov to 25 Dec 16","","","49.09","25-Dec-2016","",""
