"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes","Type"
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 Herald Sun 1 Jun to 28 Jun 15","","","25.45","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Age 1 Jun to 28 Jun 15","","","45.45","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian 1 Jun to 28 Jun 15","","","45.45","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Geelong Advertiser 1 Jun to 28 Jun 15","","","25.45","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 1 Jun to 28 Jun 15","","","17.82","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian Financial Review 1 Jun to 28 Jun 15","","","69.09","28-Jun-2015","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","19 Herald Sun 28 Nov 16 to 1 Jan 17","","","25.91","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","19 The Geelong Advertiser 28 Nov 16 to 1 Jan 17","","","25.91","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","19 The Australian Financial Review 28 Nov 16 to 1 Jan 17","","","69.09","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","19 The Age 28 Nov 16 to 1 Jan 17","","","48.36","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 28 Nov 16 to 1 Jan 17","","","15.35","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","19 The Australian 28 Nov 16 to 1 Jan 17","","","46.64","28-Nov-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Jan 17","","","238.88","26-Jan-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Jan 17","","","32.86","26-Jan-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Feb 17","","","307.05","26-Feb-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Feb 17","","","32.14","26-Feb-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 26 Dec 16","","","427.82","26-Dec-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office fax 26 Dec 16","","","32.14","26-Dec-2016","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 1 Jan 17","","","45.41","01-Jan-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 8 Jan 17","","","63.55","08-Jan-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 1 Feb 17","","","45.41","01-Feb-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 8 Feb 17","","","63.55","08-Feb-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 4 Mar 17","","","45.41","04-Mar-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 9 Mar 17","","","63.55","09-Mar-2017","",""
"Richard Marles","Representative","Corio","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","807.60","01-Jan-2017","","OS Official - Accommodation and meals"
