"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","24 May 16","24 May 16","Clermont","Minister - Official Business","1","368.00","","368.00","24-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 May 16","31 May 16","Brisbane","Minister - Official Business","1","144.00","","144.00","31-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 Jun 16","2 Jun 16","Mackay","Minister - Official Business","1","368.00","","368.00","02-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Jun 16","3 Jun 16","Townsville","Minister - Official Business","1","368.00","","368.00","03-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 Jun 16","6 Jun 16","Cairns","Minister - Official Business","2","368.00","","736.00","05-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Jun 16","7 Jun 16","Alice Springs","Minister - Official Business","1","368.00","","368.00","07-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Jun 16","8 Jun 16","Brisbane","Minister - Official Business","1","144.00","","144.00","08-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","12 Jun 16","12 Jun 16","Perth","Minister - Official Business","1","472.00","","472.00","12-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","Before 1 January 2016","14 Dec 15","14 Dec 15","Brisbane","Economics - Sen","1","136.00","","136.00","14-Dec-2015","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Jan 16 - Proserpine to Brisbane","","","","226.36","17-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Jan 16 - Rockhampton to Brisbane","","","","957.62","20-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Jan 16 - Brisbane to Cairns","","","","","20-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Jan 16 - Cairns to Brisbane","","","","775.74","20-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Jan 16 - Brisbane to Rockhampton","","","","","20-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Jan 16 - Rockhampton to Brisbane","","","","309.60","28-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","29 Jan 16 - Brisbane to Sydney","","","","455.15","29-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","30 Jan 16 - Sydney to Canberra","","","","103.74","30-Jan-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Canberra to Brisbane","","","","180.41","05-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Feb 16 - Brisbane to Canberra","","","","798.76","07-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Canberra to Brisbane","","","","531.74","12-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Brisbane to Rockhampton","","","","","12-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","16 Feb 16 - Rockhampton to Townsville","","","","454.28","16-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Feb 16 - Townsville to Brisbane","","","","648.33","17-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Feb 16 - Brisbane to Canberra","","","","","17-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Feb 16 - Canberra to Brisbane","","","","344.48","19-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Feb 16 - Brisbane to Rockhampton","","","","","19-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Rockhampton to Brisbane","","","","344.48","21-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Brisbane to Canberra","","","","","21-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Canberra to Brisbane","","","","180.41","26-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Feb 16 - Brisbane to Canberra","","","","469.90","28-Feb-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Canberra to Brisbane","","","","532.71","04-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Brisbane to Rockhampton","","","","","04-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Mar 16 - Rockhampton to Brisbane","","","","1,769.30","08-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Mar 16 - Brisbane to Darwin","","","","","08-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","9 Mar 16 - Darwin to Townsville","","","","751.62","09-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Mar 16 - Townsville to Rockhampton","","","","454.28","11-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Rockhampton to Brisbane","","","","532.71","13-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Brisbane to Canberra","","","","","13-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Canberra to Brisbane","","","","798.76","18-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Brisbane to Rockhampton","","","","269.48","18-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","23 Mar 16 - Rockhampton to Brisbane","","","","309.60","23-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","24 Mar 16 - Brisbane to Rockhampton","","","","309.60","24-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","30 Mar 16 - Rockhampton to Cairns","","","","554.24","30-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Apr 16 - Cairns to Brisbane","","","","839.39","01-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Apr 16 - Brisbane to Rockhampton","","","","","01-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Apr 16 - Rockhampton to Brisbane","","","","309.60","04-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Apr 16 - Brisbane to Gladstone","","","","429.68","05-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Apr 16 - Gladstone to Brisbane","","","","429.68","05-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 Apr 16 - Brisbane to Townsville","","","","496.50","06-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Apr 16 - Mackay to Brisbane","","","","328.19","07-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Apr 16 - Mackay to Brisbane","","","","45.45","07-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","10 Apr 16 - Brisbane to Darwin","","","","1,337.81","10-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Apr 16 - Darwin to Sydney","","","","1,472.81","12-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Apr 16 - Sydney to Canberra","","","","328.20","13-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","14 Apr 16 - Canberra to Brisbane","","","","469.90","14-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","15 Apr 16 - Brisbane to Townsville","","","","496.50","15-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Apr 16 - Townsville to Brisbane","","","","651.87","17-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Apr 16 - Brisbane to Canberra","","","","","17-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Apr 16 - Canberra to Brisbane","","","","798.26","20-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Apr 16 - Brisbane to Townsville","","","","849.51","20-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Apr 16 - Townsville to Brisbane","","","","927.56","21-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Apr 16 - Brisbane to Rockhampton","","","","","21-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Apr 16 - Rockhampton to Brisbane","","","","309.60","27-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Apr 16 - Brisbane to Rockhampton","","","","167.82","27-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","29 Apr 16 - Rockhampton to Brisbane","","","","309.60","29-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 May 16 - Brisbane to Canberra","","","","469.90","01-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 May 16 - Canberra to Brisbane","","","","1,139.08","07-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 May 16 - Brisbane to Rockhampton","","","","","07-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 May 16 - Mackay to Townsville","","","","456.46","11-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 May 16 - Townsville to Cairns","","","","","11-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 May 16 - Cairns to Brisbane","","","","788.29","13-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 May 16 - Brisbane to Rockhampton","","","","","13-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 May 16 - Rockhampton to Brisbane","","","","309.60","18-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 May 16 - Brisbane to Rockhampton","","","","180.37","19-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 May 16 - Rockhampton to Brisbane","","","","309.60","20-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 May 16 - Brisbane to Rockhampton","","","","309.60","21-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 May 16 - Mackay to Brisbane","","","","683.98","26-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 May 16 - Brisbane to Rockhampton","","","","","26-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 May 16 - Rockhampton to Brisbane","","","","309.60","28-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","29 May 16 - Brisbane to Rockhampton","","","","309.60","29-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 May 16 - Rockhampton to Brisbane","","","","309.60","31-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Jun 16 - Brisbane to Rockhampton","","","","180.37","01-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 Jun 16 - Rockhampton to Mackay","","","","355.13","02-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Jun 16 - Townsville to Brisbane","","","","1,153.58","04-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Jun 16 - Brisbane to Rockhampton","","","","","04-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Jun 16 - Rockhampton to Cairns","","","","554.24","05-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Jun 16 - Cairns to Brisbane","","","","611.67","08-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","9 Jun 16 - Brisbane to Rockhampton","","","","309.60","09-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Jun 16 - Rockhampton to Brisbane","","","","2,387.84","12-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Jun 16 - Brisbane to Perth","","","","","12-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Jun 16 - Perth to Broome","","","","713.11","13-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Jun 16 - Cairns to Darwin","","","","817.27","19-Jun-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","Before 1 January 2016","","","","9 Nov 15 - Rockhampton to Brisbane","","","","266.98","09-Nov-2015","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","Before 1 January 2016","","","","14 Dec 15 - Rockhampton to Brisbane","","","","774.66","14-Dec-2015","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","Before 1 January 2016","","","","15 Dec 15 - Brisbane to Canberra","","","","","15-Dec-2015","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","Before 1 January 2016","","","","15 Dec 15 - Canberra to Brisbane","","","","465.06","15-Dec-2015","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Office Holder","From 1 January 2016","","","","Townsville to Hughenden 10 Mar 16","","","","3,753.36","10-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Office Holder","From 1 January 2016","","","","Hughenden to Townsville 10 Mar 16","","","","","10-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Office Holder","From 1 January 2016","","","","Cairns 30 Mar 16 to 1 Apr 16","","","","170.21","30-Mar-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Office Holder","From 1 January 2016","","","","Cairns to Lakeland 1 Apr 16","","","","2,727.27","01-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Office Holder","From 1 January 2016","","","","Lakeland to Cairns 1 Apr 16","","","","","01-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Charter","Electorate","From 1 January 2016","","","","Townsville to Georgetown 17 Feb 16","","","","3,258.55","17-Feb-2016","",""
