"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Web-design 26 Jun 15","","","","1,634.09","26-Jun-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 30 Jun 15","","","","54.24","30-Jun-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Web-services 3 Jul 15 to 3 Jul 17","","","","90.00","03-Jul-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 31 Jul 15","","","","47.09","31-Jul-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 31 Aug 15","","","","203.35","31-Aug-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 30 Sep 15","","","","88.79","30-Sep-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 6 Oct 15","","","","929.52","06-Oct-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 31 Oct 15","","","","319.97","31-Oct-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Distribution 1 Nov to 30 Nov 15","","","","17.73","30-Nov-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Distribution late payment fee Nov 15","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 4 Nov 15","","","","450.00","04-Nov-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 29 Nov 15","","","","360.73","29-Nov-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 30 Nov 15","","","","12.05","30-Nov-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Distribution 1 Dec to 31 Dec 15","","","","3,650.38","31-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Distribution late payment fee Dec 15","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 8 Dec 15","","","","464.73","08-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 9 Dec 15","","","","818.18","09-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 15 Dec 15","","","","929.52","15-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 19 Dec 15","","","","721.34","19-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 31 Dec 15","","","","58.58","31-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","3 The Daily Telegraph 30 Jan to 27 Feb 16","","","","4.09","27-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Australian Financial Review 30 Jan to 27 Feb 16","","","","3.64","27-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Daily Telegraph 30 Jan to 27 Feb 16","","","","1.27","27-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","2 The Australian 30 Jan to 27 Feb 16","","","","4.91","27-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","33 No Fair Science Fair 19 Feb 16","","","","88.50","19-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","38 Flying Like Flittermouse 19 Feb 16","","","","120.91","19-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","42 Hurry Up Birthday 19 Feb 16","","","","112.64","19-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","14 Rabbit's Day Off! 19 Feb 16","","","","41.36","19-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 Peter and the Winter Sleepers 19 Feb 16","","","","2.95","19-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Daily Telegraph (Sat) 27 Feb to 26 Mar 16","","","","2.00","26-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Sydney Morning Herald 27 Feb to 26 Mar 16","","","","2.27","26-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Sydney Morning Herald (Sat) 27 Feb to 26 Mar 16","","","","3.18","26-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","2 The Daily Telegraph 27 Feb to 26 Mar 16","","","","2.73","26-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","3 Whoever's Heard of a Hibernating Pig? 28 Feb 16","","","","6.82","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 28 Feb 16","","","","6.32","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","21 Bobo and Babi 28 Feb 16","","","","55.36","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","10 Toads Road Code 28 Feb 16","","","","22.73","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","19 The Goat That Gloats 28 Feb 16","","","","20.45","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","14 Blast Off! 28 Feb 16","","","","29.91","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","14 Hens Feathers 28 Feb 16","","","","31.82","28-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","48 The Wonderful Weaver 16 Mar 16","","","","128.73","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Go Tell it to the Toucan 16 Mar 16","","","","18.18","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","35 Hide and Seek Birthday Treat 16 Mar 16","","","","93.86","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","35 What Bear Likes Best! 16 Mar 16","","","","93.86","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","38 Squeak The Lion 16 Mar 16","","","","86.36","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Pooka 16 Mar 16","","","","10.55","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 16 Mar 16","","","","6.32","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","27 Little Bear Won't Sleep 16 Mar 16","","","","61.36","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","10 Sam the Cat 16 Mar 16","","","","26.36","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","16 Perfectly Martha 16 Mar 16","","","","42.91","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","18 The Little Lost Robin 16 Mar 16","","","","40.91","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","12 The Pirate Hunt 16 Mar 16","","","","27.27","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","2 Bed Time Billy Bear! 16 Mar 16","","","","5.36","16-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","48 Billy the Goat's Big Breakfast 13 Apr 16","","","","156.65","13-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Fairies of Blossom Bakery: Cupcake and the Princess Party 13 Apr 16","","","","26.11","13-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","54 Fairies of Blossom Bakery: Butterfly and the Birthday Surprise 13 Apr 16","","","","176.24","13-Apr-2016","",""
