"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","21 Feb 16 - Sydney","","","","78.60","21-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","21 Feb 16 - Canberra","","","","80.40","21-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","24 Feb 16 - Canberra","","","","78.60","24-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","24 Feb 16 - Canberra","","","","78.60","24-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","26 Feb 16 - Perth","","","","40.00","26-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","28 Feb 16 - Perth","","","","78.60","28-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","1 Mar 16 - Canberra","","","","51.09","01-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","2 Mar 16 - Canberra","","","","53.71","02-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","4 Mar 16 - Perth","","","","40.00","04-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Perth","","","","40.00","09-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Sydney","","","","107.19","09-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","10 Mar 16 - Sydney","","","","40.00","10-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","10 Mar 16 - Sydney","","","","40.00","10-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","11 Mar 16 - Sydney","","","","40.00","11-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","11 Mar 16 - Sydney","","","","151.54","11-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","11 Mar 16 - Perth","","","","40.00","11-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","18 Mar 16 - Perth","","","","40.00","18-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","28 Mar 16 - Perth","","","","78.60","28-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","31 Mar 16 - Perth","","","","40.00","31-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","3 Apr 16 - Perth","","","","78.60","03-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","3 Apr 16 - Melbourne","","","","82.80","03-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","5 Apr 16 - Melbourne","","","","40.00","05-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","5 Apr 16 - Melbourne","","","","59.84","05-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","5 Apr 16 - Perth","","","","40.00","05-Apr-2016","",""
