"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Townsville to Brisbane","","","","1,076.27","13-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Brisbane to Canberra","","","","","13-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Canberra to Brisbane","","","","841.60","18-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Brisbane to Mackay","","","","","18-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Apr 16 - Mackay to Brisbane","","","","977.70","17-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Apr 16 - Brisbane to Canberra","","","","","17-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Apr 16 - Canberra to Brisbane","","","","755.03","19-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Apr 16 - Brisbane to Mackay","","","","","19-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 May 16 - Mackay to Brisbane","","","","977.70","01-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 May 16 - Brisbane to Canberra","","","","","01-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 May 16 - Canberra to Brisbane","","","","977.70","06-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 May 16 - Brisbane to Mackay","","","","","06-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Charter","Electorate","From 1 January 2016","","","","Mackay to Townsville 11 Apr 16","","","","2,000.00","11-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 9 Jan to 8 Feb 16","","","","872.45","08-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 26 Jan to 28 Jan 16","","","","109.52","28-Jan-2016","",""
