"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","12 Parkes Champion Post 1 Feb to 28 Feb 16","","","","19.64","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Australian 1 Feb to 28 Feb 16","","","","49.09","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","20 Central Western Daily 1 Feb to 28 Feb 16","","","","32.73","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 15 Feb to 13 Mar 16","","","","1.82","13-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Daily Telegraph (Sat) 15 Feb to 13 Mar 16","","","","2.00","13-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","1 The Weekend Australian 15 Feb to 13 Mar 16","","","","3.18","13-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Western Advocate (Sat) 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Lithgow Mercury (Sat) 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Oberon Review 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Central Western Daily (Sat) 29 Feb to 3 Apr 16","","","","9.09","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Blayney Chronicle 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Mudgee Guardian and Gulgong Advertiser 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Molong Express 29 Feb to 3 Apr 16","","","","9.09","03-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Forbes Advocate 29 Feb to 3 Apr 16","","","","8.18","03-Apr-2016","",""
