"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","21 Illawarra Mercury 1 Jan to 31 Jan 16","","","","26.73","31-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","6 Bay Post 4 Jan to 29 Jan 16","","","","8.73","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","6 Moruya Examiner 4 Jan to 29 Jan 16","","","","8.73","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 The Australian 4 Jan to 29 Jan 16","","","","19.64","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Milton Ulladulla Times 4 Jan to 29 Jan 16","","","","6.18","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 4 Jan to 29 Jan 16","","","","5.82","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 4 Jan to 29 Jan 16","","","","6.18","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Land 4 Jan to 29 Jan 16","","","","13.82","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 4 Jan to 29 Jan 16","","","","1.82","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Daily Telegraph 4 Jan to 29 Jan 16","","","","25.45","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","12 The Australian Financial Review 4 Jan to 29 Jan 16","","","","41.45","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 Illawarra Mercury 4 Jan to 29 Jan 16","","","","25.45","29-Jan-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Daily Telegraph 1 Feb to 1 Mar 16","","","","6.36","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Illawarra Mercury (Sat) 1 Feb to 1 Mar 16","","","","8.36","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 1 Feb to 1 Mar 16","","","","6.18","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 1 Feb to 1 Mar 16","","","","5.82","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph (Sat) 1 Feb to 1 Mar 16","","","","8.00","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sun-Herald 1 Feb to 1 Mar 16","","","","10.18","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sunday Telegraph 1 Feb to 1 Mar 16","","","","10.18","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Feb to 1 Mar 16","","","","5.45","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","22 Illawarra Mercury 1 Feb to 1 Mar 16","","","","28.00","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","17 The Daily Telegraph 1 Feb to 1 Mar 16","","","","23.18","01-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Daily Telegraph 1 Feb to 26 Feb 16","","","","6.36","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Moruya Examiner 1 Feb to 26 Feb 16","","","","11.64","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Bay Post 1 Feb to 26 Feb 16","","","","11.64","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Milton Ulladulla Times 1 Feb to 26 Feb 16","","","","6.18","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 1 Feb to 26 Feb 16","","","","5.82","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Land 1 Feb to 26 Feb 16","","","","13.82","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 1 Feb to 26 Feb 16","","","","6.18","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Feb to 26 Feb 16","","","","1.82","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","15 The Daily Telegraph 1 Feb to 26 Feb 16","","","","20.45","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 Illawarra Mercury 1 Feb to 26 Feb 16","","","","25.45","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Australian 1 Feb to 26 Feb 16","","","","49.09","26-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 The Daily Telegraph 1 Feb to 29 Feb 16","","","","10.91","29-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph 1 Feb to 29 Feb 16","","","","5.09","29-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Feb to 29 Feb 16","","","","8.91","29-Feb-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Land 29 Feb to 1 Apr 16","","","","17.27","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 South Coast Register 29 Feb to 1 Apr 16","","","","7.73","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 Milton Ulladulla Times 29 Feb to 1 Apr 16","","","","7.73","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 29 Feb to 1 Apr 16","","","","5.82","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 29 Feb to 1 Apr 16","","","","1.82","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","25 The Daily Telegraph 29 Feb to 1 Apr 16","","","","34.09","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","24 The Australian 29 Feb to 1 Apr 16","","","","58.91","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","25 Illawarra Mercury 29 Feb to 1 Apr 16","","","","31.82","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","10 Moruya Examiner 29 Feb to 1 Apr 16","","","","14.55","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","10 Bay Post 29 Feb to 1 Apr 16","","","","14.55","01-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","7 The Daily Telegraph 1 Mar to 31 Mar 16","","","","9.55","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Mar to 31 Mar 16","","","","7.36","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 South Coast Register 2 Mar to 31 Mar 16","","","","7.73","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Illawarra Mercury (Sat) 2 Mar to 31 Mar 16","","","","8.36","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 2 Mar to 31 Mar 16","","","","5.82","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph (Sat) 2 Mar to 31 Mar 16","","","","8.00","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sunday Telegraph 2 Mar to 31 Mar 16","","","","10.18","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sun-Herald 2 Mar to 31 Mar 16","","","","10.18","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 2 Mar to 31 Mar 16","","","","5.45","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","22 Illawarra Mercury 2 Mar to 31 Mar 16","","","","28.00","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","22 The Daily Telegraph 2 Mar to 31 Mar 16","","","","30.00","31-Mar-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph 1 Apr to 30 Apr 16","","","","5.45","30-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Apr to 30 Apr 16","","","","6.00","30-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 South Coast Register 1 Apr to 2 May 16","","","","7.27","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Sunday Telegraph 1 Apr to 2 May 16","","","","12.73","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Sun-Herald 1 Apr to 2 May 16","","","","12.73","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Illawarra Mercury (Sat) 1 Apr to 2 May 16","","","","8.36","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph (Sat) 1 Apr to 2 May 16","","","","8.00","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 1 Apr to 2 May 16","","","","6.18","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Apr to 2 May 16","","","","5.64","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","22 Illawarra Mercury 1 Apr to 2 May 16","","","","28.00","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","22 The Daily Telegraph 1 Apr to 2 May 16","","","","30.00","02-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Bay Post 4 Apr to 29 Apr 16","","","","11.64","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Moruya Examiner 4 Apr to 29 Apr 16","","","","11.64","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Milton Ulladulla Times 4 Apr to 29 Apr 16","","","","6.18","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Land 4 Apr to 29 Apr 16","","","","13.82","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 4 Apr to 29 Apr 16","","","","6.18","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 4 Apr to 29 Apr 16","","","","5.82","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 4 Apr to 29 Apr 16","","","","1.82","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Australian 4 Apr to 29 Apr 16","","","","49.09","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Daily Telegraph 4 Apr to 29 Apr 16","","","","27.27","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 Illawarra Mercury 4 Apr to 29 Apr 16","","","","25.45","29-Apr-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","5 The Daily Telegraph 1 May to 31 May 16","","","","6.82","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 May to 31 May 16","","","","6.45","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Moruya Examiner 2 May to 27 May 16","","","","11.64","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Bay Post 2 May to 27 May 16","","","","11.64","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Milton Ulladulla Times 2 May to 27 May 16","","","","6.18","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Land 2 May to 27 May 16","","","","13.82","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 2 May to 27 May 16","","","","6.18","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 2 May to 27 May 16","","","","5.82","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 2 May to 27 May 16","","","","1.82","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Mercury 2 May to 27 May 16","","","","25.45","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Daily Telegraph 2 May to 27 May 16","","","","27.27","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Australian 2 May to 27 May 16","","","","49.09","27-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Daily Telegraph (Sat) 3 May to 31 May 16","","","","8.00","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 3 May to 31 May 16","","","","6.18","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 South Coast Register 3 May to 31 May 16","","","","5.82","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Illawarra Mercury (Sat) 3 May to 31 May 16","","","","8.36","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sun-Herald 3 May to 31 May 16","","","","10.18","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Sunday Telegraph 3 May to 31 May 16","","","","10.18","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 3 May to 31 May 16","","","","5.27","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","21 Illawarra Mercury 3 May to 31 May 16","","","","26.73","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2016","","","","21 The Daily Telegraph 3 May to 31 May 16","","","","28.64","31-May-2016"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","5 The Sun-Herald 1 Nov to 30 Nov 15","","","","12.73","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","5 The Sunday Telegraph 1 Nov to 30 Nov 15","","","","12.73","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 Illawarra Mercury (Sat) 1 Nov to 30 Nov 15","","","","8.36","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 1 Nov to 30 Nov 15","","","","6.18","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Daily Telegraph (Sat) 1 Nov to 30 Nov 15","","","","8.00","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 1 Nov to 30 Nov 15","","","","5.82","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","Administrative fees 1 Nov to 30 Nov 15","","","","5.45","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","21 The Daily Telegraph 1 Nov to 30 Nov 15","","","","26.73","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","21 Illawarra Mercury 1 Nov to 30 Nov 15","","","","26.73","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","8 The Daily Telegraph 1 Nov to 30 Nov 15","","","","10.18","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","Administrative fees 1 Nov to 30 Nov 15","","","","7.36","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 Milton Ulladulla Times 2 Nov to 27 Nov 15","","","","6.18","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 2 Nov to 27 Nov 15","","","","6.18","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Land 2 Nov to 27 Nov 15","","","","13.82","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 2 Nov to 27 Nov 15","","","","5.82","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","20 The Australian Financial Review 2 Nov to 27 Nov 15","","","","69.09","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","20 The Daily Telegraph 2 Nov to 27 Nov 15","","","","25.45","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","20 Illawarra Mercury 2 Nov to 27 Nov 15","","","","25.45","27-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Daily Telegraph 30 Nov to 31 Dec 15","","","","5.09","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","Administrative fees 30 Nov to 31 Dec 15","","","","5.95","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","5 The Land 30 Nov 15 to 1 Jan 16","","","","17.27","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 Milton Ulladulla Times 30 Nov 15 to 1 Jan 16","","","","6.18","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 30 Nov 15 to 1 Jan 16","","","","6.18","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","Administrative fees 30 Nov 15 to 1 Jan 16","","","","1.82","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","24 The Daily Telegraph 30 Nov 15 to 1 Jan 16","","","","30.55","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","24 Illawarra Mercury 30 Nov 15 to 1 Jan 16","","","","30.55","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","3 South Coast Register 30 Nov 15 to 1 Jan 16","","","","4.36","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","19 The Australian Financial Review 30 Nov 15 to 1 Jan 16","","","","65.64","30-Nov-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 Illawarra Mercury (Sat) 1 Dec to 31 Dec 15","","","","8.36","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 1 Dec to 31 Dec 15","","","","5.82","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 The Daily Telegraph (Sat) 1 Dec to 31 Dec 15","","","","8.00","31-Dec-2015"
"Ann Sudmalis","Representative","Gilmore","New South Wales","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2016","","","","4 South Coast Register 1 Dec to 31 Dec 15","","","","6.18","31-Dec-2015"
