"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Jan 16 - Brisbane","","","","105.20","27-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Jan 16 - Canberra","","","","41.80","27-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Jan 16 - Canberra","","","","40.00","28-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Jan 16 - Sydney","","","","49.70","28-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","29 Jan 16 - Sydney","","","","40.00","29-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","29 Jan 16 - Sydney","","","","40.00","29-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","29 Jan 16 - Sydney","","","","40.00","29-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","29 Jan 16 - Brisbane","","","","75.00","29-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","31 Jan 16 - Brisbane","","","","107.30","31-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","31 Jan 16 - Canberra","","","","80.40","31-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Canberra","","","","40.00","05-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Sydney","","","","201.61","05-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Brisbane","","","","473.27","05-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Brisbane","","","","106.80","07-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Canberra","","","","80.40","07-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","13 Feb 16 - Canberra","","","","78.60","13-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","13 Feb 16 - Brisbane","","","","75.00","13-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","21 Feb 16 - Brisbane","","","","107.00","21-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","26 Feb 16 - Brisbane","","","","53.90","26-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Feb 16 - Brisbane","","","","83.80","27-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Feb 16 - Brisbane","","","","75.00","27-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Feb 16 - Brisbane","","","","105.90","28-Feb-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","4 Mar 16 - Brisbane","","","","75.00","04-Mar-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","14 Mar 16 - Brisbane","","","","110.20","14-Mar-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","18 Mar 16 - Brisbane","","","","75.00","18-Mar-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Apr 16 - Brisbane","","","","106.50","09-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Apr 16 - Sydney","","","","82.30","09-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Apr 16 - Sydney","","","","78.60","09-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Apr 16 - Brisbane","","","","55.82","09-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Apr 16 - Brisbane","","","","333.18","09-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Apr 16 - Brisbane","","","","105.40","27-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","27 Apr 16 - Perth","","","","40.00","27-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Apr 16 - Perth","","","","449.33","28-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Apr 16 - Perth","","","","40.00","28-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Apr 16 - Perth","","","","49.78","28-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","29 Apr 16 - Brisbane","","","","75.00","29-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 May 16 - Brisbane","","","","113.00","01-May-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","6 May 16 - Canberra","","","","40.00","06-May-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","6 May 16 - Canberra","","","","44.54","06-May-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","6 Nov 15 - Brisbane","","","","75.00","06-Nov-2015","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","8 Nov 15 - Brisbane","","","","106.40","08-Nov-2015","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","14 Dec 15 - Brisbane","","","","108.40","14-Dec-2015","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","14 Dec 15 - Brisbane","","","","75.00","14-Dec-2015","",""
